"title","authors","year","publisher","abstract","url"
"[PDF] AI-driven predictive maintenance for industrial assets using edge computing and machine learning","D Thakkar, R Kumar","2024","ResearchGate","… Hybrid Modeling and Ensemble Methods: The combination of physics-based modeling and
… Additionally, the use of advanced ensemble methods, such as deep ensemble learning and …","https://www.researchgate.net/profile/Ravi-Kumar-545/publication/384292410_AI-Driven_Predictive_Maintenance_for_Industrial_Assets_using_Edge_Computing_and_Machine_Learning/links/675f2f37da24c8537c7790f0/AI-Driven-Predictive-Maintenance-for-Industrial-Assets-using-Edge-Computing-and-Machine-Learning.pdf"
"Artificial intelligence model comparison for risk factor analysis of patent ductus arteriosus in nationwide very low birth weight infants cohort","JY Na, D Kim, AM Kwon, JY Jeon, H Kim, CR Kim…","2021","Nature","Despite the many comorbidities and high mortality rate in preterm infants with patent ductus arteriosus (PDA), therapeutic strategies vary depending on the clinical setting, and most studies of the related risk factors are based on small sample populations. We aimed to compare the performance of artificial intelligence (AI) analysis with that of conventional analysis to identify risk factors associated with symptomatic PDA (sPDA) in very low birth weight infants. This nationwide cohort study included 8369 very low birth weight (VLBW) infants. The participants were divided into an sPDA group and an asymptomatic PDA or spontaneously close PDA (nPDA) group. The sPDA group was further divided into treated and untreated subgroups. A total of 47 perinatal risk factors were collected and analyzed. Multiple logistic regression was used as a standard analytic tool, and five AI algorithms were used to identify the factors associated with sPDA. Combining a large database of risk factors from nationwide registries and AI techniques achieved higher accuracy and better performance of the PDA prediction tasks, and the ensemble methods showed the best performances.","https://www.nature.com/articles/s41598-021-01640-5"
"[HTML] Improved prediction of drug-drug interactions using ensemble deep neural networks","TH Vo, NTK Nguyen, NQK Le","2023","Elsevier/ScienceDirect","… Artificial intelligence (AI) has the potential to evaluate the interaction, pharmacodynamics, …
candidates for our ensemble method. Therefore, we constructed the ensemble model based …","https://www.sciencedirect.com/science/article/pii/S2590098622000306"
"Ensemble methods for instance-based Arabic language authorship attribution","M Al-Sarem, F Saeed, A Alsaeedi, W Boulila…","2020","IEEE","The Authorship Attribution (AA) is considered as a subfield of authorship analysis and it is an important problem as the range of anonymous information increased with fast-growing of internet usage worldwide. In other languages such as English, Spanish and Chinese, such issue is quite well studied. However, in the Arabic language, the AA problem has received less attention from the research community due to the complexity and nature of Arabic sentences. The paper presented an intensive review of previous studies for Arabic language. Based on that, this study has employed the Technique for Order Preferences by Similarity to Ideal Solution (TOPSIS) method to choose the base classifier of the ensemble methods. In terms of attribution features, hundreds of stylometric features and distinct words using several tools have been extracted. Then, AdaBoost and Bagging ensemble methods have been applied to Arabic enquires (Fatwa) dataset. The findings showed an improvement of the effectiveness of the authorship attribution task in the Arabic language.","https://ieeexplore.ieee.org/abstract/document/8952685/"
"Conventional to deep ensemble methods for hyperspectral image classification: A comprehensive survey","F Ullah, I Ullah, RU Khan, S Khan…","2024","IEEE","Hyperspectral image classification (HSIC) has become a hot research topic. Hyperspectral imaging (HSI) has been widely used in a wide range of real-world application areas due to the in-depth spectral information stored within each pixel. Noticeably, the detailed features, i.e., a nonlinear correlation between the obtained spectral data and the correlating HSI data object, generate efficient classification results that are complex for traditional techniques. Deep learning (DL) has recently been validated as an influential feature extractor that efficiently identifies the nonlinear issues that have arisen in various computer vision challenges. This motivates using DL for HSIC, which shows promising results. This survey provides a brief description of DL for HSIC and compares cutting-edge methodologies in the field. We will first summarize the key challenges for HSIC, and then, we will discuss the superiority of DL and DL ensemble in addressing these issues. In this article, we divide state-of-the-art DL methodologies and DL with ensemble into spectral features, spatial features, and combined spatial–spectral features in order to comprehensively and critically evaluate the progress (future research directions as well) of such methodologies for HSIC. Furthermore, we will take into account that DL involves a substantial percentage of labeled training images, whereas obtaining such a number for HSI is time and cost consuming. As a result, this survey describes some methodologies for improving the classification performance of DL techniques, which can serve as future recommendations.","https://ieeexplore.ieee.org/abstract/document/10398446/"
"… of blood pressure during hemodialysis: a comparison of linear model, random forest, support vector regression, XGBoost, LASSO regression and ensemble method","JC Huang, YC Tsai, PY Wu, YH Lien, CY Chien…","2020","Elsevier/ScienceDirect","… an ensemble method for next SBP prediction. Among all studied algorithms, th RF and the
ensemble method … The prediction models using ensemble method for intradialytic BP profiling …","https://www.sciencedirect.com/science/article/pii/S0169260720301206"
"[HTML] Artificial intelligence-based estimation of ultra-high-strength concrete's flexural property","Q Wang, A Hussain, MU Farooqi, AF Deifalla","2022","Elsevier/ScienceDirect","… Advancement in Artificial Intelligence (AI) techniques and … strength by applying sophisticated
AI approaches. Ensembled … respect to other applied ensemble methods. The assessment …","https://www.sciencedirect.com/science/article/pii/S2214509522003758"
"[HTML] The stratified K-folds cross-validation and class-balancing methods with high-performance ensemble classifiers for breast cancer classification","TR Mahesh, O Geman, M Margala, M Guduri","2023","Elsevier/ScienceDirect","… Bayes (NB), and well-known ensembles methods like Majority-Voting, eXtreme Gradient
Boosting … The findings show that the Majority-Voting ensemble method, built on the top three …","https://www.sciencedirect.com/science/article/pii/S2772442523001144"
"The crowdless future? Generative AI and creative problem-solving","L Boussioux, JN Lane, M Zhang…","2024","pubsonline.informs.org","… This paper explores how generative AI—a type of AI technology … creative problem-solving
through human-guided AI partnerships. We propose two alternative modes of human-AI search …","https://pubsonline.informs.org/doi/abs/10.1287/orsc.2023.18430"
"[PDF] Uncertainty quantification in deep neural networks: Techniques and applications in autonomous decision-making systems","A Mehra","2021","ResearchGate","… integrating UQ into the AI development lifecycle and addressing … of robust and trustworthy AI
systems capable of operating … Although ensemble methods generally provide more accurate …","https://www.researchgate.net/profile/Aditya-Mehra-10/publication/383406926_Uncertainty_quantification_in_deep_neural_networks_Techniques_and_applications_in_autonomous_decision-making_systems/links/685041f27869fe75c559722e/Uncertainty-quantification-in-deep-neural-networks-Techniques-and-applications-in-autonomous-decision-making-systems.pdf"
"Using the fuzzy integrals for the ensemble-based segmentation of asphalt cracks","G Cyganov, A Rychenkov, A Sinitca…","2023","Springer","Detection and measurement of cracks in asphalt pavement is one of the important tasks in transport industry to determine the quality of the pavement and submit repair requirements. In recent years, computer vision algorithms have been increasingly used to automate the solution of this problem. Therefore, researchers are faced with the acute issue of improving the accuracy of segmentation algorithms, since the safety of people depends on the timely detection of defects on the road. In this paper, ensemble methods based on Choquet and Sugeno fuzzy integrals are proposed to combine the scores of three pre-trained deep learning models: ResNet50, DenseNet169, and InceptionV3. We tested the proposed methods on a public dataset and compared the results with already-used popular ensemble methods.","https://link.springer.com/article/10.1007/s44244-023-00008-0"
"Ensemble hybrid learning methods for automated depression detection","L Ansari, S Ji, Q Chen…","2022","IEEE","Changes in human lifestyle have led to an increase in the number of people suffering from depression over the past century. Although in recent years, rates of diagnosing mental illness have improved, many cases remain undetected. Automated detection methods can help identify depressed or individuals at risk. An understanding of depression detection requires effective feature representation and analysis of language use. In this article, text classifiers are trained for depression detection. The key objective is to improve depression detection performance by examining and comparing two sets of methods: hybrid and ensemble. The results show that ensemble models outperform the hybrid model classification results. The strength and effectiveness of the combined features demonstrate that better performance can be achieved by multiple feature combinations and proper feature selection.","https://ieeexplore.ieee.org/abstract/document/9733425/"
"[HTML] AI-Powered Battery Management Systems for Electric Vehicles: Leveraging Machine Learning for State-of-Charge Estimation, Battery Health Monitoring, and …","SK Nallamala, P Punukollu, S Kodali…","2022","jaimls.org","The advancement of electric vehicles (EVs) has been significantly propelled by developments in battery management systems (BMS), where the integration of artificial intelligence (AI) and machine learning (ML) technologies is emerging as a pivotal factor. This paper presents a comprehensive exploration of AI-powered battery management systems tailored for electric vehicles, emphasizing the application of machine learning techniques for state-of-charge (SoC) estimation, battery health monitoring, and predictive maintenance. The primary objective of this study is to enhance battery longevity, optimize charging processes, and fortify the safety and dependability of EVs through sophisticated AI models that address critical aspects of battery management. In the domain of state-of-charge estimation, traditional methods often fall short in accuracy and reliability due to their reliance on simplistic algorithms and limited data inputs. This research delves into advanced machine learning algorithms, including deep learning networks and ensemble methods, to refine the estimation of SoC. By leveraging vast amounts of historical and real-time battery data, AI models can offer highly accurate predictions of battery charge levels, thereby improving the efficiency of energy utilization and extending the operational range of EVs. The paper discusses the design and implementation of these AI models, highlighting their superior performance over conventional approaches and the implications for EV operational efficiency. Battery health monitoring is another critical area where AI-powered systems offer substantial improvements. Accurate assessment of battery health involves analyzing various indicators such as voltage, current, temperature, and impedance. Traditional BMS approaches may struggle with the complexity and variability of these parameters. This research explores the use of machine learning techniques to develop predictive models that can continuously monitor battery health, identify degradation patterns, and diagnose potential issues before they escalate. The study illustrates how AI-driven models enhance the granularity and accuracy of health monitoring, leading to more informed maintenance decisions and improved battery performance. Predictive maintenance represents a significant advancement in battery management, as it enables proactive interventions based on predictive analytics rather than reactive measures. This paper investigates how machine learning algorithms can be employed to forecast battery failures and degradation events by analyzing trends and anomalies in battery data. By integrating predictive maintenance models into the BMS, it is possible to anticipate and address issues before they affect vehicle performance, thereby reducing downtime and maintenance costs. The research highlights various machine learning strategies, such as time-series analysis and anomaly detection, to predict potential battery failures and optimize maintenance schedules. The study also addresses the challenges associated with implementing AI-powered battery management systems, including data quality, model accuracy, and computational requirements. It discusses the necessity for robust data collection frameworks, the selection of appropriate machine learning algorithms, and the integration of these models into existing BMS architectures. Additionally, the paper explores the trade-offs between model complexity and real-time performance, emphasizing the importance of balancing accuracy with computational efficiency. Through a series of case studies and experimental results, this research demonstrates the practical benefits of AI-powered battery management systems in electric vehicles. The findings underscore the potential of machine learning to revolutionize battery management by providing more accurate SoC estimations, enhanced health monitoring, and effective predictive maintenance. The paper concludes with recommendations for future research directions, including the exploration of novel machine learning techniques and the integration of AI models with emerging battery technologies. Overall, this paper offers a detailed analysis of how AI and machine learning can be harnessed to advance battery management systems in electric vehicles, contributing to more reliable, efficient, and long-lasting battery technologies.","https://jaimls.org/index.php/publication/article/view/15"
"[HTML] Comprehensive building fire risk prediction using machine learning and stacking ensemble methods","S Ahn, J Won, J Lee, C Choi","2024","mdpi.com","Building fires pose a critical threat to life and property. Therefore, accurate fire risk prediction is essential for effective building fire prevention and mitigation strategies. This study presents a novel approach to predicting fire risk in buildings by leveraging advanced machine learning techniques and integrating diverse datasets. Our proposed model incorporates a comprehensive range of 34 variables, including building attributes, land characteristics, and demographic information, to construct a robust risk assessment framework. We applied 16 distinct machine learning algorithms, integrating them into a stacking ensemble model to address the limitations of individual models and significantly improve the model’s predictive reliability. The ensemble model classifies fire risk into five distinct categories. Notably, although the highest-risk category comprises only 22% of buildings, it accounts for 54% of actual fires, highlighting the model’s practical value. This research advances fire risk prediction methodologies by offering stakeholders a powerful tool for informed decision-making in fire prevention, insurance assessments, and emergency response planning.","https://www.mdpi.com/2571-6255/7/10/336"
"AlphaFold, artificial intelligence (AI), and allostery","R Nussinov, M Zhang, Y Liu, H Jang","2022","pubs.acs.org","… generate such ensembles (Figure 1). At the same time, as we discuss here, other AI-based …
AI-Driver: An ensemble method for identifying driver mutations in personal cancer genomes. …","https://pubs.acs.org/doi/abs/10.1021/acs.jpcb.2c04346"
"Artificial intelligence in sepsis early prediction and diagnosis using unstructured data in healthcare","KH Goh, L Wang, AYK Yeow, H Poh, K Li…","2021","Nature","Sepsis is a leading cause of death in hospitals. Early prediction and diagnosis of sepsis, which is critical in reducing mortality, is challenging as many of its signs and symptoms are similar to other less critical conditions. We develop an artificial intelligence algorithm, SERA algorithm, which uses both structured data and unstructured clinical notes to predict and diagnose sepsis. We test this algorithm with independent, clinical notes and achieve high predictive accuracy 12 hours before the onset of sepsis (AUC 0.94, sensitivity 0.87 and specificity 0.87). We compare the SERA algorithm against physician predictions and show the algorithm’s potential to increase the early detection of sepsis by up to 32% and reduce false positives by up to 17%. Mining unstructured clinical notes is shown to improve the algorithm’s accuracy compared to using only clinical measures for early warning 12 to 48 hours before the onset of sepsis.","https://www.nature.com/articles/s41467-021-20910-4"
