"title","authors","year","publisher","abstract","url"
"Detecting hallucinations in large language models using semantic entropy","S Farquhar, J Kossen, L Kuhn, Y Gal","2024","Nature","Large language model (LLM) systems, such as ChatGPT1 or Gemini2, can show impressive reasoning and question-answering capabilities but often ‘hallucinate’ false outputs and unsubstantiated answers3,4. Answering unreliably or without the necessary information prevents adoption in diverse fields, with problems including fabrication of legal precedents5 or untrue facts in news articles6 and even posing a risk to human life in medical domains such as radiology7. Encouraging truthfulness through supervision or reinforcement has been only partially successful8. Researchers need a general method for detecting hallucinations in LLMs that works even with new and unseen questions to which humans might not know the answer. Here we develop new methods grounded in statistics, proposing entropy-based uncertainty estimators for LLMs to detect a subset of hallucinations—confabulations—which are arbitrary and incorrect generations. Our method addresses the fact that one idea can be expressed in many ways by computing uncertainty at the level of meaning rather than specific sequences of words. Our method works across datasets and tasks without a priori knowledge of the task, requires no task-specific data and robustly generalizes to new tasks not seen before. By detecting when a prompt is likely to produce a confabulation, our method helps users understand when they must take extra care with LLMs and opens up new possibilities for using LLMs that are otherwise prevented by their unreliability.","https://www.nature.com/articles/s41586-024-07421-0"
"Epistemic uncertainty and the support of productive struggle during scientific modeling for knowledge co‐development","YC Chen","2022","Wiley","… develop knowledge through modeling and considers modeling as an epistemic practice (…
on epistemic uncertainty within the framework of modeling. Epistemic uncertainty in modeling …","https://onlinelibrary.wiley.com/doi/abs/10.1002/tea.21732"
"Deal, or no deal (or who knows)? forecasting uncertainty in conversations using large language models","A Sicilia, H Kim, K Chandu, M Alikhani…","2024","aclanthology.org","Effective interlocutors account for the uncertain goals, beliefs, and emotions of others. But even the best human conversationalist cannot perfectly anticipate the trajectory of a dialogue. How well can language models represent inherent uncertainty in conversations? We propose FortUne Dial, an expansion of the long-standing “conversation forecasting” task: instead of just accuracy, evaluation is conducted with uncertainty-aware metrics, effectively enabling abstention on individual instances. We study two ways in which language models potentially represent outcome uncertainty (internally, using scores and directly, using tokens) and propose fine-tuning strategies to improve calibration of both representations. Experiments on eight difficult negotiation corpora demonstrate that our proposed fine-tuning strategies (a traditional supervision strategy and an off-policy reinforcement learning strategy) can calibrate smaller open-source models to compete with pre-trained models 10x their size.","https://aclanthology.org/2024.findings-acl.697/"
"Quantification of uncertainty with adversarial models","K Schweighofer, L Aichberger…","2023","NeurIPS","… Our experiments show that QUAM excels in capturing epistemic uncertainty for deep
learning models and outperforms previous methods on challenging tasks in the vision domain. …","https://proceedings.neurips.cc/paper_files/paper/2023/hash/3e0b96206965f5f05b0b4550c0e73ff0-Abstract-Conference.html"
"Why language models hallucinate","AT Kalai, O Nachum, SS Vempala, E Zhang","2025","arXiv","Like students facing hard exam questions, large language models sometimes guess when uncertain, producing plausible yet incorrect statements instead of admitting uncertainty. Such ""hallucinations"" persist even in state-of-the-art systems and undermine trust. We argue that language models hallucinate because the training and evaluation procedures reward guessing over acknowledging uncertainty, and we analyze the statistical causes of hallucinations in the modern training pipeline. Hallucinations need not be mysterious -- they originate simply as errors in binary classification. If incorrect statements cannot be distinguished from facts, then hallucinations in pretrained language models will arise through natural statistical pressures. We then argue that hallucinations persist due to the way most evaluations are graded -- language models are optimized to be good test-takers, and guessing when uncertain improves test performance. This ""epidemic"" of penalizing uncertain responses can only be addressed through a socio-technical mitigation: modifying the scoring of existing benchmarks that are misaligned but dominate leaderboards, rather than introducing additional hallucination evaluations. This change may steer the field toward more trustworthy AI systems.","https://arxiv.org/abs/2509.04664"
"Probvlm: Probabilistic adapter for frozen vison-language models","U Upadhyay, S Karthik, M Mancini…","2023","openaccess.thecvf.com","… In this work, we aim to utilize pre-trained vision-language models while providing probabilistic
… passes (say M), allows estimating the epistemic uncertainty, ˆσ2 epistemic = 1 M ∑M …","http://openaccess.thecvf.com/content/ICCV2023/html/Upadhyay_ProbVLM_Probabilistic_Adapter_for_Frozen_Vison-Language_Models_ICCV_2023_paper.html"
"Incorporating aleatory and epistemic uncertainties in the modelling of construction duration","HA Ahmadu, AD Ibrahim, YM Ibrahim…","2020","emerald.com","… develop a model which incorporates impact of both aleatory and epistemic uncertainties into
… nature/quality of information available about various factors which bring about uncertainties. …","https://www.emerald.com/insight/content/doi/10.1108/ECAM-06-2019-0304/full/html"
"The role of fuzzy logic to dealing with epistemic uncertainty in supply chain risk assessment: review standpoints","A Díaz-Curbelo, RA Espin Andrade…","2020","Springer","The nature of supply chains presents a variety of issues related to uncertainties. Under various uncertainties, risk management plays a crucial role in an effective supply chain decision-making. The uncertainty involved in the risk assessment process can be divided into two types: random uncertainty and epistemic uncertainty. Fuzzy theory has been applied to deal with uncertainties. The purpose of this paper is to analyze the role and contribution of the fuzzy logic in the treatment of epistemic uncertainty into supply chain risk management approaches. A literature review process was performed, followed by analysis and discussions on the examined topic. The results revealed that the integration with multicriteria decision-making and disruptive analysis methods are the most common types adopted, with trend to petri nets and multicriteria decision-making approaches. Supply risks are the most studied type and identification and assessment are the most developed processes in supply chain risk management. Although the publications on the subject has been highlighted, they present some limitations related to the holistic complexity of risks in supply chains, the dynamic nature of the environment and the reliability of the background knowledge in the assessment. In that sense, these remarks reveal interesting future researches lines.","https://link.springer.com/article/10.1007/s40815-020-00846-5"
"Assessing large language models on climate information","J Bulian, MS Schäfer, A Amini, H Lam…","2023","arXiv","As Large Language Models (LLMs) rise in popularity, it is necessary to assess their capability in critically relevant domains. We present a comprehensive evaluation framework, grounded in science communication research, to assess LLM responses to questions about climate change. Our framework emphasizes both presentational and epistemological adequacy, offering a fine-grained analysis of LLM generations spanning 8 dimensions and 30 issues. Our evaluation task is a real-world example of a growing number of challenging problems where AI can complement and lift human performance. We introduce a novel protocol for scalable oversight that relies on AI Assistance and raters with relevant education. We evaluate several recent LLMs on a set of diverse climate questions. Our results point to a significant gap between surface and epistemological qualities of LLMs in the realm of climate communication.","https://arxiv.org/abs/2310.02932"
"Uncertainty-aware reward model: Teaching reward models to know what is unknown","X Lou, D Yan, W Shen, Y Yan, J Xie…","2024","arXiv","Reward models (RMs) are essential for aligning large language models (LLM) with human expectations. However, existing RMs struggle to capture the stochastic and uncertain nature of human preferences and fail to assess the reliability of reward predictions. To address these challenges, we introduce the Uncertainty-aware Reward Model (URM) and its ensemble variant, URME. URM employs a probabilistic value head to capture aleatoric uncertainty by modeling the distribution of disentangled human preference attributes. URME further quantifies epistemic uncertainty by examining discrepancies among individual URMs within the ensemble, enabling identification of unreliable evaluations. Our empirical evaluations demonstrate that URM achieves strong performance on RewardBench, outperforming competitive large-scale models. Additionally, extensive experiments, including best-of-n sampling (BoN), iterative direct preference optimization (iterative DPO), and proximal policy optimization (PPO), demonstrate that URM and URME significantly enhance LLMs' generation quality. Notably, reward predictions with lower uncertainty are far more reliable, demonstrate significantly higher quality, and result in substantially improved alignment.","https://arxiv.org/abs/2410.00847"
"When the owner of information is unsure: Epistemic uncertainty influences evidentiality processing in Turkish","S Arslan","2020","Elsevier/ScienceDirect","This study deals with the extent to which epistemic uncertainty influences processing of
grammatical evidentiality – the linguistic reference to information source – in Turkish native …","https://www.sciencedirect.com/science/article/pii/S0024384120301972"
"To believe or not to believe your llm","YA Yadkori, I Kuzborskij, A György…","2024","arXiv","We explore uncertainty quantification in large language models (LLMs), with the goal to identify when uncertainty in responses given a query is large. We simultaneously consider both epistemic and aleatoric uncertainties, where the former comes from the lack of knowledge about the ground truth (such as about facts or the language), and the latter comes from irreducible randomness (such as multiple possible answers). In particular, we derive an information-theoretic metric that allows to reliably detect when only epistemic uncertainty is large, in which case the output of the model is unreliable. This condition can be computed based solely on the output of the model obtained simply by some special iterative prompting based on the previous responses. Such quantification, for instance, allows to detect hallucinations (cases when epistemic uncertainty is high) in both single- and multi-answer responses. This is in contrast to many standard uncertainty quantification strategies (such as thresholding the log-likelihood of a response) where hallucinations in the multi-answer case cannot be detected. We conduct a series of experiments which demonstrate the advantage of our formulation. Further, our investigations shed some light on how the probabilities assigned to a given output by an LLM can be amplified by iterative prompting, which might be of independent interest.","https://arxiv.org/abs/2406.02543"
"Using students' epistemic uncertainty as a pedagogical resource to develop knowledge in argumentation","YC Chen, X Qiao","2020","Taylor & Francis","… exploration of the relationship between uncertainty and the process of knowledge … epistemic
uncertainty in argumentation can be adapted as epistemic resources to manage uncertainty …","https://www.tandfonline.com/doi/abs/10.1080/09500693.2020.1813349"
"The art of saying no: Contextual noncompliance in language models","F Brahman, S Kumar, V Balachandran…","2024","NeurIPS","… 52]; and works that measure calibration of language models … where they should exhibit
epistemic uncertainty, ie, cases … language models to exhibit “epistemic responsibility"", see [22…","https://proceedings.neurips.cc/paper_files/paper/2024/hash/58e79894267cf72c66202228ad9c6057-Abstract-Datasets_and_Benchmarks_Track.html"
