"title","authors","year","publisher","abstract","url"
"Zero-shot visual reasoning through probabilistic analogical mapping","T Webb, S Fu, T Bihl, KJ Holyoak, H Lu","2023","Nature","Human reasoning is grounded in an ability to identify highly abstract commonalities governing superficially dissimilar visual inputs. Recent efforts to develop algorithms with this capacity have largely focused on approaches that require extensive direct training on visual reasoning tasks, and yield limited generalization to problems with novel content. In contrast, a long tradition of research in cognitive science has focused on elucidating the computational principles underlying human analogical reasoning; however, this work has generally relied on manually constructed representations. Here we present visiPAM (visual Probabilistic Analogical Mapping), a model of visual reasoning that synthesizes these two approaches. VisiPAM employs learned representations derived directly from naturalistic visual inputs, coupled with a similarity-based mapping operation derived from cognitive theories of human reasoning. We show that without any direct training, visiPAM outperforms a state-of-the-art deep learning model on an analogical mapping task. In addition, visiPAM closely matches the pattern of human performance on a novel task involving mapping of 3D objects across disparate categories.","https://www.nature.com/articles/s41467-023-40804-x"
"Hallucination or confabulation? Neuroanatomy as metaphor in large language models","AL Smith, F Greaves, T Panch","2023","journals.plos.org","… language with precision, functional aspects of LLMs can be subjected to analogical reasoning,
… roadmaps for development of more powerful, more advanced, and more helpful models. …","https://journals.plos.org/digitalhealth/article?id=10.1371/journal.pdig.0000388"
"Tram: Benchmarking temporal reasoning for large language models","Y Wang, Y Zhao","2024","aclanthology.org","Reasoning about time is essential for understanding the nuances of events described in natural language. Previous research on this topic has been limited in scope, characterized by a lack of standardized benchmarks that would allow for consistent evaluations across different studies. In this paper, we introduce TRAM, a temporal reasoning benchmark composed of ten datasets, encompassing various temporal aspects of events such as order, arithmetic, frequency, and duration, designed to facilitate a comprehensive evaluation of the TeR capabilities of large language models (LLMs). We evaluate popular LLMs like GPT-4 and Llama2 in zero-shot and few-shot scenarios, and establish baselines with BERT-based and domain-specific models. Our findings indicate that the best-performing model lags significantly behind human performance. It is our aspiration that TRAM will spur further progress in enhancing the TeR capabilities of LLMs.","https://aclanthology.org/2024.findings-acl.382/"
"Turning large language models into cognitive models","M Binz, E Schulz","2023","arXiv","Large language models are powerful systems that excel at many tasks, ranging from translation to mathematical reasoning. Yet, at the same time, these models often show unhuman-like characteristics. In the present paper, we address this gap and ask whether large language models can be turned into cognitive models. We find that -- after finetuning them on data from psychological experiments -- these models offer accurate representations of human behavior, even outperforming traditional cognitive models in two decision-making domains. In addition, we show that their representations contain the information necessary to model behavior on the level of individual subjects. Finally, we demonstrate that finetuning on multiple tasks enables large language models to predict human behavior in a previously unseen task. Taken together, these results suggest that large, pre-trained models can be adapted to become generalist cognitive models, thereby opening up new research directions that could transform cognitive psychology and the behavioral sciences as a whole.","https://arxiv.org/abs/2306.03917"
"Assessing the strengths and weaknesses of large language models","S Lappin","2024","Springer","The transformers that drive chatbots and other AI systems constitute large language models (LLMs). These are currently the focus of a lively discussion in both the scientific literature and the popular media. This discussion ranges from hyperbolic claims that attribute general intelligence and sentience to LLMs, to the skeptical view that these devices are no more than “stochastic parrots”. I present an overview of some of the weak arguments that have been presented against LLMs, and I consider several of the more compelling criticisms of these devices. The former significantly underestimate the capacity of transformers to achieve subtle inductive inferences required for high levels of performance on complex, cognitively significant tasks. In some instances, these arguments misconstrue the nature of deep learning. The latter criticisms identify significant limitations in the way in which transformers learn and represent patterns in data. They also point out important differences between the procedures through which deep neural networks and humans acquire knowledge of natural language. It is necessary to look carefully at both sets of arguments in order to achieve a balanced assessment of the potential and the limitations of LLMs.","https://link.springer.com/article/10.1007/s10849-023-09409-x"
"Puzzlevqa: Diagnosing multimodal reasoning challenges of language models with abstract visual patterns","YK Chia, V Toh, D Ghosal, L Bing…","2024","aclanthology.org","Large multimodal models extend the impressive capabilities of large language models by integrating multimodal understanding abilities. However, it is not clear how they can emulate the general intelligence and reasoning ability of humans. As recognizing patterns and abstracting concepts are key to general intelligence, we introduce PuzzleVQA, a collection of 2000 puzzle instances based on abstract patterns. With this dataset, we evaluate large multimodal models with abstract patterns based on fundamental concepts, including colors, numbers, sizes, and shapes. Through our experiments on state-of-the-art large multimodal models, we find that they are not able to generalize well to simple abstract patterns. Notably, GPT-4V achieves a score of 46.4% on single-concept puzzles, which shows that state-of-the-art models struggle on our dataset. To diagnose the reasoning challenges in large multimodal models, we progressively guide the models with our ground truth reasoning explanations for visual perception, inductive reasoning, and deductive reasoning. Our systematic analysis finds that the main bottlenecks of GPT-4V are weaker visual perception and inductive reasoning abilities. Through this work, we hope to shed light on the limitations of large multimodal models and how they can better emulate human cognitive processes in the future.","https://aclanthology.org/2024.findings-acl.962/"
"At which training stage does code data help llms reasoning?","Y Ma, Y Liu, Y Yu, Y Zhang, Y Jiang, C Wang…","2023","arXiv","Large Language Models (LLMs) have exhibited remarkable reasoning capabilities and become the foundation of language technologies. Inspired by the great success of code data in training LLMs, we naturally wonder at which training stage introducing code data can really help LLMs reasoning. To this end, this paper systematically explores the impact of code data on LLMs at different stages. Concretely, we introduce the code data at the pre-training stage, instruction-tuning stage, and both of them, respectively. Then, the reasoning capability of LLMs is comprehensively and fairly evaluated via six reasoning tasks in five domains. We critically analyze the experimental results and provide conclusions with insights. First, pre-training LLMs with the mixture of code and text can significantly enhance LLMs' general reasoning capability almost without negative transfer on other tasks. Besides, at the instruction-tuning stage, code data endows LLMs the task-specific reasoning capability. Moreover, the dynamic mixing strategy of code and text data assists LLMs to learn reasoning capability step-by-step during training. These insights deepen the understanding of LLMs regarding reasoning ability for their application, such as scientific question answering, legal support, etc. The source code and model parameters are released at the link:~\url{this https URL}.","https://arxiv.org/abs/2309.16298"
"Making large language models perform better in knowledge graph completion","Y Zhang, Z Chen, L Guo, Y Xu, W Zhang…","2024","ACM","… the model M to add auxiliary demonstration U to the input S and accomplish the task in the
form of analogical reasoning… better enhance the analogical reasoning process of the model M. …","https://dl.acm.org/doi/abs/10.1145/3664647.3681327"
"Abstraction and analogy‐making in artificial intelligence","M Mitchell","2021","Wiley","… analogy-making is not a rare and exalted form of reasoning, but rather a constant, ubiquitous,
and lifelong mode of thinking; (2) analogy is a key aspect not only of reasoning … , analogy is …","https://nyaspubs.onlinelibrary.wiley.com/doi/abs/10.1111/nyas.14619"
"Language models show human-like content effects on reasoning tasks","I Dasgupta, AK Lampinen, SCY Chan…","2022","arXiv","Reasoning is a key ability for an intelligent system. Large language models (LMs) achieve above-chance performance on abstract reasoning tasks, but exhibit many imperfections. However, human abstract reasoning is also imperfect. For example, human reasoning is affected by our real-world knowledge and beliefs, and shows notable ""content effects""; humans reason more reliably when the semantic content of a problem supports the correct logical inferences. These content-entangled reasoning patterns play a central role in debates about the fundamental nature of human intelligence. Here, we investigate whether language models $\unicode{x2014}$ whose prior expectations capture some aspects of human knowledge $\unicode{x2014}$ similarly mix content into their answers to logical problems. We explored this question across three logical reasoning tasks: natural language inference, judging the logical validity of syllogisms, and the Wason selection task. We evaluate state of the art large language models, as well as humans, and find that the language models reflect many of the same patterns observed in humans across these tasks $\unicode{x2014}$ like humans, models answer more accurately when the semantic content of a task supports the logical inferences. These parallels are reflected both in answer patterns, and in lower-level features like the relationship between model answer distributions and human response times. Our findings have implications for understanding both these cognitive effects in humans, and the factors that contribute to language model performance.","https://arxiv.org/abs/2207.07051"
"Brainstorm, then select: a generative language model improves its creativity score","D Summers-Stay, CR Voss, SM Lukin","2023","OpenReview","Creative problem solving is a crucial ability for intelligent agents. A common method that individuals or groups use to invent creative solutions is to start with a ``brainstorming"" phase, where many solutions to a problem are proposed, and then to follow with a ``selection"" phase, where those solutions are judged by some criteria so that the best solutions can be selected. Using the Alternate Uses Task, a test for divergent thinking abilities (a key aspect of creativity) we show that when a large language model is given a sequence of prompts that include \textit{both} brainstorming and selection phases, its performance improves over brainstorming alone. Furthermore, we show that by following this paradigm, a large language model can even achieve higher than average human performance on the same task. Following our analysis, we propose further research to gain a clearer understanding of what counts as ``creativity"" in language models.","https://openreview.net/forum?id=8HwKaJ1wvl"
"Perils and opportunities in using large language models in psychological research","S Abdurahman, M Atari, F Karimi-Malekabadi…","2024","academic.oup.com","… analogical reasoning abilities of ChatGPT and found that it had developed an emergent
capacity for zero-shot reasoning, allowing it to solve a wide range of analogy … a language model (…","https://academic.oup.com/pnasnexus/article-abstract/3/7/pgae245/7712371"
