"title","authors","year","publisher","abstract","url"
"[BOOK] Artificial Intelligence for Cognitive Systems: Deep Learning, Neuro-symbolic Integration, and Human-Centric Intelligence","S Shivadekar","2025","books.google.com","Artificial intelligence quickly changed from a theory to a practical power - it spreads through every part of modern life. As people go from specific uses to more general kinds of intelligence, they must face a main change. This change involves what machines do and how people think about intelligence. The book, Cognitive AI - From Deep Learning to Artificial General Intelligence, looks at that change.This writing serves a wide, serious group of people - it is for graduate students and researchers in artificial intelligence and cognitive science. Educators along with industry workers also read this to get a better grasp of the path from current AI systems to future cognitive architectures. We do not just list technologies. We deal with the concepts, morals, technical issues as well as societal problems that sit at the core of creating machines that think.The chapters lay out this story bit by bit; they start with basic learning systems. They move to cognitive modeling and designs. The book finishes with important questions about governance, combining fields along with how people will work in the future. Throughout the text, the reader learns about current subjects. Some of these are large language models, explaining how systems work, reasoning with symbols plus networks, the safety of general artificial intelligence, and people working with machines.I appreciate the researchers, collaborators along with students who inspired this work. The growing group of thinkers also recognizes that making intelligent systems requires scientific exactness and philosophical thought. My hope is that this book guides plus starts talks for anyone who wants AI to develop responsibly and creatively.","https://books.google.com/books?hl=en&lr=&id=hZJqEQAAQBAJ&oi=fnd&pg=PA1&dq=neurosymbolic+AI+creativity&ots=qZKr6kpj9q&sig=qxk0pVMv_UvgqQpH31hfWK6oPhY"
"Neuro-symbolic AI and the semantic web","P Hitzler, M Ebrahimi, MK Sarker…","2024","journals.sagepub.com","… of AI for the development of more flexible and intelligent AI systems [4,18]. Neuro-symbolic AI
… traditionally mainly based on symbolic AI [8], neuro-symbolic AI is certainly very relevant for …","https://journals.sagepub.com/doi/abs/10.3233/SW-243711"
"Neurosymbolic reinforcement learning and planning: A survey","K Acharya, W Raza, C Dourado…","2023","IEEE","The area of neurosymbolic artificial intelligence (Neurosymbolic AI) is rapidly developing and has become a popular research topic, encompassing subfields, such as neurosymbolic deep learning and neurosymbolic reinforcement learning (Neurosymbolic RL). Compared with traditional learning methods, Neurosymbolic AI offers significant advantages by simplifying complexity and providing transparency and explainability. Reinforcement learning (RL), a long-standing artificial intelligence (AI) concept that mimics human behavior using rewards and punishment, is a fundamental component of Neurosymbolic RL, a recent integration of the two fields that has yielded promising results. The aim of this article is to contribute to the emerging field of Neurosymbolic RL by conducting a literature survey. Our evaluation focuses on the three components that constitute Neurosymbolic RL: neural, symbolic, and RL. We categorize works based on the role played by the neural and symbolic parts in RL, into three taxonomies: learning for reasoning, reasoning for learning, and learning–reasoning. These categories are further divided into subcategories based on their applications. Furthermore, we analyze the RL components of each research work, including the state space, action space, policy module, and RL algorithm. In addition, we identify research opportunities and challenges in various applications within this dynamic field.","https://ieeexplore.ieee.org/abstract/document/10238788/"
"Neuro-Symbolic AI: A Future of Tomorrow","P Chandre, P Mahalle, G Shinde…","2025","ajstd.ubd.edu.bn","Neuro-Symbolic AI: A Future of Tomorrow"" explores the convergence of neural learning and symbolic reasoning to advance artificial intelligence (AI) systems. Symbolic reasoning makes use of knowledge representation techniques and rule-based systems, whereas neural learning analyzes data using deep learning models. AI becomes more adept at fusing data-driven insights with deductive reasoning when these methods are integrated using hybrid models and differentiable reasoning techniques. Applications show enhanced diagnostic precision and decision-making skills in a variety of industries, including robotics, healthcare, and finance. To promote responsible AI development, regulatory frameworks and ethical principles address issues like bias and transparency. Future paths prioritize scalability and interdisciplinary collaboration for robust and ethical AI developments, and seek for flexible architectures that can adapt to new data and contexts. The potential of neuro- symbolic AI to revolutionize AI capabilities with wider applicability and ethical considerations is highlighted by this research.","https://ajstd.ubd.edu.bn/journal/vol42/iss2/2/"
"Neurosymbolic artificial intelligence (NSAI) based algorithm for predicting the impact strength of additive manufactured polylactic acid (PLA) specimens","A Mishra, VS Jatti","2023","iopscience.iop.org","… application of Neurosymbolic Artificial Intelligence (NSAI) for … of neural networks and symbolic
AI, offering a more robust and … The Neurosymbolic model was developed using a neural …","https://iopscience.iop.org/article/10.1088/2631-8695/ace610/meta"
"Neurosymbolic AI as an antithesis to scaling laws","A Velasquez, N Bhatt, U Topcu, Z Wang, K Sycara…","2025","academic.oup.com","… assumptions and neurosymbolic AI, … neurosymbolic AI can act as a complementary alternative
to such scaling by integrating symbolic knowledge into neural models (Neurosymbolic AI: …","https://academic.oup.com/pnasnexus/article-abstract/4/5/pgaf117/8134151"
"[HTML] Pattern-based engineering of Neurosymbolic AI Systems","FJ Ekaputra","2025","Elsevier/ScienceDirect","… and symbolic AI techniques is a significant trend in AI, … the paradigms into Neurosymbolic
AI (NeSy-AI) systems poses … by systematically modelling NeSy-AI systems as design patterns …","https://www.sciencedirect.com/science/article/pii/S1570826824000416"
"A neurosymbolic approach to AI alignment","BJ Wagner, A d'Avlia Garcez","2024","journals.sagepub.com","… neurosymbolic integration as an approach for AI alignment via concept-based model
explanation. The aim is to offer AI … also assist humans at evaluating AI capabilities. The proposed …","https://journals.sagepub.com/doi/abs/10.3233/NAI-240729"
"Dual-process theories of thought as potential architectures for developing neuro-symbolic AI models","G Gronchi, A Perini","2024","frontiersin.org","In recent years, subsymbolic-based artificial intelligence has developed significantly, both from a theoretical and an applied perspective. OpenAI's Chat...","https://www.frontiersin.org/journals/cognition/articles/10.3389/fcogn.2024.1356941/full"
"Advancing Symbolic Integration in Large Language Models: Beyond Conventional Neurosymbolic AI","M Rani, BK Mishra, D Thakker","2025","arXiv","LLMs have demonstrated highly effective learning, human-like response generation,and decision-making capabilities in high-risk sectors. However, these models remain black boxes because they struggle to ensure transparency in responses. The literature has explored numerous approaches to address transparency challenges in LLMs, including Neurosymbolic AI (NeSy AI). NeSy AI approaches were primarily developed for conventional neural networks and are not well-suited to the unique features of LLMs. Consequently, there is a limited systematic understanding of how symbolic AI can be effectively integrated into LLMs. This paper aims to address this gap by first reviewing established NeSy AI methods and then proposing a novel taxonomy of symbolic integration in LLMs, along with a roadmap to merge symbolic techniques with LLMs. The roadmap introduces a new categorisation framework across four dimensions by organising existing literature within these categories. These include symbolic integration across various stages of LLM, coupling mechanisms, architectural paradigms, as well as algorithmic and application-level perspectives. The paper thoroughly identifies current benchmarks, cutting-edge advancements, and critical gaps within the field to propose a roadmap for future research. By highlighting the latest developments and notable gaps in the literature, it offers practical insights for implementing frameworks for symbolic integration into LLMs to enhance transparency.","https://arxiv.org/abs/2510.21425"
"[HTML] Neuro-symbolic artificial intelligence in accelerated design for 4D printing: Status, challenges, and perspectives","O Bougzime, C Cruz, JC André, K Zhou, HJ Qi…","2025","Elsevier/ScienceDirect","… However, conventional AI … neuro-symbolic AI as a promising approach. By combining ML's
learning capabilities with the logical reasoning and semantic understanding of symbolic AI, …","https://www.sciencedirect.com/science/article/pii/S0264127525001571"
"A comparative study of neurosymbolic ai approaches to interpretable logical reasoning","MK Chen","2025","arXiv","General logical reasoning, defined as the ability to reason deductively on domain-agnostic tasks, continues to be a challenge for large language models (LLMs). Current LLMs fail to reason deterministically and are not interpretable. As such, there has been a recent surge in interest in neurosymbolic AI, which attempts to incorporate logic into neural networks. We first identify two main neurosymbolic approaches to improving logical reasoning: (i) the integrative approach comprising models where symbolic reasoning is contained within the neural network, and (ii) the hybrid approach comprising models where a symbolic solver, separate from the neural network, performs symbolic reasoning. Both contain AI systems with promising results on domain-specific logical reasoning benchmarks. However, their performance on domain-agnostic benchmarks is understudied. To the best of our knowledge, there has not been a comparison of the contrasting approaches that answers the following question: Which approach is more promising for developing general logical reasoning? To analyze their potential, the following best-in-class domain-agnostic models are introduced: Logic Neural Network (LNN), which uses the integrative approach, and LLM-Symbolic Solver (LLM-SS), which uses the hybrid approach. Using both models as case studies and representatives of each approach, our analysis demonstrates that the hybrid approach is more promising for developing general logical reasoning because (i) its reasoning chain is more interpretable, and (ii) it retains the capabilities and advantages of existing LLMs. To support future works using the hybrid approach, we propose a generalizable framework based on LLM-SS that is modular by design, model-agnostic, domain-agnostic, and requires little to no human input.","https://arxiv.org/abs/2508.03366"
"Neuro-Symbolic Approach to Certified Scientific Software Synthesis","H Bagheri, M Mirakhorli, M Fazelnia, I Mujhid…","2024","ACM","… from manual coding to conceptual design, creativity, and idea exploration. Central to …
Neuro-Symbolic Methodology for Certified Software Design (NS-CSD), integrates neuro-symbolic …","https://dl.acm.org/doi/abs/10.1145/3664646.3664776"
