"title","authors","year","publisher","abstract","url"
"[BOOK] Encyclopedia of creativity","MA Runco, SR Pritzker","2020","books.google.com","Creativity influences each of our lives and is essential for the advancement of society. The first edition of the successful Encyclopedia of Creativity helped establish the study of creativity as a field of research in itself. The second edition, published in 2011, was named a 2012 Outstanding Academic Title by the American Library Association's Choice publication. Featuring 232 chapters, across 2 volumes, the third edition of this important work provides updated information on the full range of creativity research. There has been an enormous increase in research on the topic throughout the world in many different disciplines. Some areas covered in this edition include the arts and humanities, business, education, mental and physical health, neuroscience, psychology, the creative process and technology. Fundamental subjects are discussed such as the definition of creativity, the development and expression of creativity across the lifespan, the environmental conditions that encourage or discourage creativity, the relationship of creativity to mental health, intelligence and learning styles, and the process of being creative. Creativity is discussed within specific disciplines including acting, architecture, art, dance, film, government, interior design, magic, mathematics, medicine, photography, science, sports, tourism and writing. A wide range of topics are covered. Here is a partial overview by topic: Business and organizational creativity: Advertising, Creative Economies, Creativity Consulting and Coaching, Corporate Creativity, Creativity Exercises, Entrepreneurship, Group Dynamics, Innovation, Leadership, Management of Creative People, Patents, Teams, and Training. The Cognitive Aspects of Creativity: Altered and Transitional States, Analogies, Attention, Breadth of Attention, Cognitive Style, Divergent Thinking, Flow and Optimal Experience, Knowledge, Logic and Reasoning, Metacognition, Mental Models, Memory, Metaphors, Mind Wandering, Mindfulness, Problem-Finding, Problem-Solving, and Remote Associates. The Creative Process: Attribution, Constraints, Discovery, Insight, Inspiration, Intentionality, Motivation, Risk-Taking, and Tolerance for Ambiguity. Education: Children’s Creativity, , Education, Intelligence, Knowledge, Metacognition, Play, Prodigies, Programs And Courses, Talent And Teaching Creativity. Neuroscience Research: Cellular Matter, Grey Matter, Cellular Density; EEG, Functional Magnetic Resonance Imaging (Fmri), Music and The Brain, Pupillometry, Systems, The Cerebellum and Transcranial Electrical Stimulation. Psychology: The Big 5 Personality Characteristics, Bipolar Mood Disorders, Childhood Trauma, Depression, Deviance, Dreams, Emotions, Expressive Arts, Grit, Introversion, Jungian Theory, Mad Genius Controversy, Openness, Schizotypy, Suicide, Therapy and Counseling Trauma and Transcendence and Transforming Illness and Visual Art. Social Aspects of Creativity: Awards, Birth Order, Criticism, Consensual Assessment, Diversity, Eminence, Families, Friendships and Social Networks, Geeks, Mentors, Millennials, Networking, Rewards, And Sociology. Society and Creativity: Awards, Climate For Creativity, Cross-Cultural Creativity, Destruction Of Creativity, Law And Society, Social Psychology, Social Transformation, Voting, War, and Zeitgeist. Technology: Chats, Computational Creativity, Computerized Text Analysis, Gaming, Memes, Networks and Maps, and Virtual Reality.","https://books.google.com/books?hl=en&lr=&id=7zm6DwAAQBAJ&oi=fnd&pg=PP1&dq=mixture+of+experts+creativity&ots=eUHeZg_US1&sig=y1jE1fFrGr2km5RCs3r7RyT9J-8"
"Concepts of creativity in design based learning in STEM education","E Bozkurt Altan, S Tan","2021","Springer","Creativity is deemed as an integral part of twentyfirst century skills and is emphasized in science education curricula in Turkey as well as in other countries. Therefore, the purposes of this research were to examine the concepts of creativity demonstrated in the developing possible solutions step of the DBL and to determine the students’ perceptions of this step. Data were collected from 13 female and 11 male middle school students participated in three different design based learning activities. Analyses of the data derived from students’ writings and drawings, semi-structured interviews, and researchers’ field notes were carried out using two separate methods. Descriptive analysis was used to quantitatively analyze students’ writings and examine the fluency, flexibility, originality, and elaboration concepts of creativity while content analysis was used to qualitatively analyze the semi-structured interviews and researchers’ field notes to corroborate the results of the descriptive analysis. Findings indicated that students demonstrated the highest frequency in fluency concept of creativity while the lowest frequency in originality. Also, the results of the content analysis revealed that the creativity of the students’ ideas were influenced by several reasons including the exposure to other students’ ideas, the degree of the familiarity with the design based learning process, and the fact that students had to make a working prototype of their ideas. Educators and future researchers might benefit from the findings of this study while using DBL to develop creativity as well as the suggested creativity assessment technique to determine students’ strengths and weaknesses in this process.","https://link.springer.com/article/10.1007/s10798-020-09569-y"
"Model-based clustering","IC Gormley, TB Murphy…","2023","annualreviews.org","… This work is licensed under a Creative Commons Attribution 4.0 International License, …
in the finite mixture model–based clustering approach. The mixture-of-experts framework has …","https://www.annualreviews.org/content/journals/10.1146/annurev-statistics-033121-115326"
"ediff-i: Text-to-image diffusion models with an ensemble of expert denoisers","Y Balaji, S Nah, X Huang, A Vahdat, J Song…","2022","arXiv","Large-scale diffusion-based generative models have led to breakthroughs in text-conditioned high-resolution image synthesis. Starting from random noise, such text-to-image diffusion models gradually synthesize images in an iterative fashion while conditioning on text prompts. We find that their synthesis behavior qualitatively changes throughout this process: Early in sampling, generation strongly relies on the text prompt to generate text-aligned content, while later, the text conditioning is almost entirely ignored. This suggests that sharing model parameters throughout the entire generation process may not be ideal. Therefore, in contrast to existing works, we propose to train an ensemble of text-to-image diffusion models specialized for different synthesis stages. To maintain training efficiency, we initially train a single model, which is then split into specialized models that are trained for the specific stages of the iterative generation process. Our ensemble of diffusion models, called eDiff-I, results in improved text alignment while maintaining the same inference computation cost and preserving high visual quality, outperforming previous large-scale text-to-image diffusion models on the standard benchmark. In addition, we train our model to exploit a variety of embeddings for conditioning, including the T5 text, CLIP text, and CLIP image embeddings. We show that these different embeddings lead to different behaviors. Notably, the CLIP image embedding allows an intuitive way of transferring the style of a reference image to the target text-to-image output. Lastly, we show a technique that enables eDiff-I's ""paint-with-words"" capability. A user can select the word in the input text and paint it in a canvas to control the output, which is very handy for crafting the desired image in mind. The project page is available at this https URL","https://arxiv.org/abs/2211.01324"
"An 8P theoretical framework for understanding creativity and theories of creativity","RJ Sternberg, S Karami","2022","Wiley","… Our focus in the article is primarily, although not exclusively, on Pro-c and Big-C creativity,
rather than on the mini-c and little-c creative insights that everyone has in their lives. …","https://onlinelibrary.wiley.com/doi/abs/10.1002/jocb.516"
"Deep bayesian network for visual question generation","B Patro, V Kurmi, S Kumar…","2020","openaccess.thecvf.com","… We propose a Minimizing Uncertainty of Mixture of Cues (MUMC), that minimizes
uncertainty present in a mixture of cues experts for generating probabilistic questions. This is a …","http://openaccess.thecvf.com/content_WACV_2020/html/Patro_Deep_Bayesian_Network_for_Visual_Question_Generation_WACV_2020_paper.html"
"English as a foreign language teachers' professional success, loving pedagogy and creativity: A structural equation modeling approach","R Zhi, Y Wang","2023","Elsevier/ScienceDirect","… Mediation analysis evaluated the impacts of four subscales of teacher creativity on the
relationship between loving pedagogy and teacher professional success. Finally, some …","https://www.sciencedirect.com/science/article/pii/S1871187123001384"
"Creative tourism in Balinese rural communities","M Blapp, O Mitas","2020","taylorfrancis.com","The present study extends knowledge on creative tourism in rural areas. It was unclear from previous research how features of creative tourism, such as risk of commodification, play out in rural areas of developing countries. The study built on theoretical overlaps which suggest that creative tourism may improve the potential of community-based tourism. Literature suggested that creative tourism may address three issues plaguing community-based tourism: (1) lack of financial resources could be circumvented with intangible heritage; (2) loss of cultural identity could be reversed by sparking interest for culture; (3) power relations between hosts and guests could be rebalanced by repositioning locals from servant to teacher. These theoretical overlaps were explored in the context of five Balinese villages using a microethnographic approach with participant observations and expert interviews. Findings from this study partly confirm and extend the theoretical synergies. Furthermore, a new synergy, increasing enthusiasm for intercultural exchange, and one negative interaction, intangibility as a differentiator, were found. Findings also revealed conditions for success in developing creative tourism in a community-based tourism context. In sum, we contribute the conclusion that creative tourism in rural areas is promising under certain conditions.","https://www.taylorfrancis.com/chapters/edit/10.4324/9780429291593-16/creative-tourism-balinese-rural-communities-manuela-blapp-ondrej-mitas"
"A meta-analysis of when and how advertising creativity works","S Rosengren, M Eisend, S Koslow…","2020","journals.sagepub.com","Although creativity is often considered a key success factor in advertising, the marketing … in
advertising creativity. Moderation analyses show that the effects of advertising creativity are …","https://journals.sagepub.com/doi/abs/10.1177/0022242920929288"
"The Effect of the Blended Project-Based Learning Model and Creative Thinking Ability on Engineering Students' Learning Outcomes.","R Mursid, AH Saragih, R Hartono","2022","eric.ed.gov","This research examines the effect of the blended project-based learning (PjBL) model and creative thinking ability on engineering students' drawing learning outcomes. Using a pre and post-test quasi-experimental design, the research included a sample of 80 students from two different classes at the Faculty of Engineering, UNIMED, North Sumatra, Indonesia. The data were analyzed using descriptive and inferential statistics through two-way ANOVA. Subsequently, the results showed that the members of experimental group I, comprising students who participated in the blended PjBL model, obtained the highest engineering drawing learning outcomes. The creative thinking ability outcomes of the students taught with this model were higher than those of the group II students who used the ordinary blended learning model. However, those with low thinking abilities taught with the ordinary model exhibited higher learning outcomes than the experimental group. These results show an interaction","https://eric.ed.gov/?id=EJ1330386"
"Mixpoet: Diverse poetry generation via learning controllable mixed latent space","X Yi, R Li, C Yang, W Li, M Sun","2020","AAAI","… As an essential step towards computer creativity, automatic … and mix generalized factor-related
properties. Different factor … with each mixture (20*6 in total) and invite experts to identify …","https://ojs.aaai.org/index.php/AAAI/article/view/6488"
